source_id,source_name,website,rss_url,category,tier,authority_score,enabled,country,source_type,collection_method,notes
leg_0915,AL - Talladega Daily Home,dailyhome.com,https://www.dailyhome.com/search/?f=rss&t=article&l=50,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0916,AL - Troy Messenger,troymessenger.com,https://www.troymessenger.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0917,AL - Alexander City Outlook,alexcityoutlook.com,https://www.alexcityoutlook.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0918,AL - Brewton Standard,brewtonstandard.com,https://www.brewtonstandard.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0919,AL - Cullman Times,cullmantimes.com,https://www.cullmantimes.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0920,AL - AL.com Statewide,al.com,https://www.al.com/news/index.ssf/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0921,AK - Homer News,homernews.com,https://homernews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0922,AK - Kenai Peninsula Clarion,peninsulaclarion.com,https://www.peninsulaclarion.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0923,AK - Ketchikan Daily News,ketchikandailynews.com,https://www.ketchikandailynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0924,AK - Alaska Beacon,alaskabeacon.com,https://alaskabeacon.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0925,AK - Alaska Public Media,alaskapublic.org,https://alaskapublic.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0926,AZ - Tucson Sentinel,tucsonsentinel.com,https://www.tucsonsentinel.com/feed/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0927,AZ - AZ Mirror,azmirror.com,https://azmirror.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0928,AZ - Arizona Luminaria,arizluminaria.com,https://arizluminaria.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0929,AZ - Nogales International,nogalesinternational.com,https://www.nogalesinternational.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0930,AZ - Show Low Independent,showlowindependent.com,https://www.showlowindependent.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0931,AZ - Wickenburg Sun,wickenburgsun.com,https://www.wickenburgsun.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0932,AZ - Arizona Business Gazette,azbigmedia.com,https://azbigmedia.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0933,AZ - Cronkite News,cronkitenews.azpbs.org,https://cronkitenews.azpbs.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0934,AR - Hot Springs Sentinel-Record,hotsr.com,https://www.hotsr.com/search/?f=rss&t=article&l=50,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0935,AR - Texarkana Gazette,texarkanagazette.com,https://www.texarkanagazette.com/news/arkansas/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0936,AR - Harrison Daily Times,harrisondaily.com,https://www.harrisondaily.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0937,AR - Mountain Home Baxter Bulletin,baxterbulletin.com,https://www.baxterbulletin.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0938,AR - Arkansas Advocate,arkansasadvocate.com,https://www.arkansasadvocate.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0939,CA - East Bay Times,eastbaytimes.com,https://www.eastbaytimes.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0940,CA - LA Downtown News,ladowntownnews.com,https://www.ladowntownnews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0941,CA - San Francisco Examiner,sfexaminer.com,https://www.sfexaminer.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0942,CA - Napa Valley Register,napavalleyregister.com,https://napavalleyregister.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0943,CA - Sonoma Press Democrat,pressdemocrat.com,https://www.pressdemocrat.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0944,CA - Petaluma Argus-Courier,petaluma360.com,https://www.petaluma360.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0945,CA - Vallejo Times-Herald,timesheraldonline.com,https://www.timesheraldonline.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0946,CA - Fairfield Daily Republic,dailyrepublic.com,https://www.dailyrepublic.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0947,CA - Vacaville Reporter,thereporter.com,https://www.thereporter.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0948,CA - Davis Enterprise,davisenterprise.com,https://www.davisenterprise.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0949,CA - Woodland Democrat,dailydemocrat.com,https://www.dailydemocrat.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0950,CA - San Luis Obispo Tribune,sanluisobispo.com,https://www.sanluisobispo.com/news/local/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0951,CA - Merced Sun-Star,mercedsunstar.com,https://www.mercedsunstar.com/news/local/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0952,CA - Hanford Sentinel,hanfordsentinel.com,https://www.hanfordsentinel.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0953,CA - Madera Tribune,maderatribune.com,https://www.maderatribune.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0954,CA - Porterville Recorder,recorderonline.com,https://www.recorderonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0955,CA - Lompoc Record,lompocrecord.com,https://lompocrecord.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0956,CA - Santa Maria Times,santamariatimes.com,https://santamariatimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0957,CA - Antelope Valley Press,avpress.com,https://www.avpress.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0958,CA - Victorville Daily Press,vvdailypress.com,https://www.vvdailypress.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0959,CA - Barstow Desert Dispatch,desertsun.com,https://www.desertsun.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0960,CA - Cal Matters,calmatters.org,https://calmatters.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0961,CA - LAist,laist.com,https://laist.com/feed,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0962,CA - SF Weekly,sfweekly.com,https://www.sfweekly.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0963,CA - LA Weekly,laweekly.com,https://www.laweekly.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0964,CO - Colorado Sun,coloradosun.com,https://coloradosun.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0965,CO - Colorado Politics,coloradopolitics.com,https://www.coloradopolitics.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0966,CO - Loveland Reporter-Herald,reporterherald.com,https://www.reporterherald.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0967,CO - Longmont Times-Call,timescall.com,https://www.timescall.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0968,CO - Steamboat Pilot & Today,steamboatpilot.com,https://www.steamboatpilot.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0969,CO - Telluride Daily Planet,telluridenews.com,https://www.telluridenews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0970,CO - Glenwood Post Independent,postindependent.com,https://www.postindependent.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0971,CO - Colorado Springs Indy,csindy.com,https://www.csindy.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0972,CO - Westword Denver,westword.com,https://www.westword.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0973,CT - CT Mirror,ctmirror.org,https://ctmirror.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0974,CT - CT Insider,ctinsider.com,https://www.ctinsider.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0975,CT - New Haven Independent,newhavenindependent.org,https://www.newhavenindependent.org/atom.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0976,CT - Middletown Press,middletownpress.com,https://www.middletownpress.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0977,CT - Register Citizen Torrington,registercitizen.com,https://www.registercitizen.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0978,CT - Journal Inquirer Manchester,journalinquirer.com,https://www.journalinquirer.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0979,FL - Tallahassee Reports,tallahasseereports.com,https://tallahasseereports.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0980,FL - Bradenton Herald,bradenton.com,https://www.bradenton.com/news/local/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0981,FL - Punta Gorda Charlotte Sun,yoursun.com,https://www.yoursun.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0982,FL - Sebring News-Sun,newssun.com,https://www.newssun.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0983,FL - Leesburg Daily Commercial,dailycommercial.com,https://www.dailycommercial.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0984,FL - Inverness Citrus County Chron,chronicleonline.com,https://www.chronicleonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0985,FL - St. Augustine Record,staugustine.com,https://www.staugustine.com/arcio/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0986,FL - Palatka Daily News,palatka-daily-news.com,https://www.palatka-daily-news.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0987,FL - Homestead Miami Villager,miamitimesonline.com,https://www.miamitimesonline.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0988,FL - Florida Trend,floridatrend.com,https://www.floridatrend.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0989,FL - Florida Politics,floridapolitics.com,https://floridapolitics.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0990,FL - Florida Phoenix,floridaphoenix.com,https://www.floridaphoenix.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0991,FL - FLHealthNews,health.wusf.usf.edu,https://health.wusf.usf.edu/feed,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0992,GA - Valdosta Daily Times,valdostadailytimes.com,https://www.valdostadailytimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0993,GA - Statesboro Herald,statesboroherald.com,https://www.statesboroherald.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0994,GA - Gainesville Times,gainesvilletimes.com,https://www.gainesvilletimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0995,GA - LaGrange Daily News,lagrangenews.com,https://www.lagrangenews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0996,GA - Albany Herald,albanyherald.com,https://www.albanyherald.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0997,GA - Douglas Enterprise,douglasenterprise.net,https://www.douglasenterprise.net/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0998,GA - Moultrie Observer,moultrieobserver.com,https://www.moultrieobserver.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_0999,GA - Georgia Recorder,georgiarecorder.com,https://georgiarecorder.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1000,GA - Georgia Virtue,georgiavirtu.com,https://georgiavirtu.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1001,ID - Pocatello Idaho State Journal,idahostatejournal.com,https://www.idahostatejournal.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1002,ID - Sandpoint Reader,sandpointreader.com,https://www.sandpointreader.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1003,ID - Idaho Capital Sun,idahocapitalsun.com,https://idahocapitalsun.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1004,IL - Elgin Courier-News,chicagotribune.com,https://www.chicagotribune.com/suburbs/elgin-courier-news/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1005,IL - Joliet Herald-News,chicagotribune.com,https://www.chicagotribune.com/suburbs/joliet-herald-news/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1006,IL - Lake County News-Sun,chicagotribune.com,https://www.chicagotribune.com/suburbs/lake-county-news-sun/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1007,IL - Waukegan News-Sun,chicagotribune.com,https://www.chicagotribune.com/suburbs/waukegan-lake-county-news-sun/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1008,IL - Galesburg Register-Mail,galesburg.com,https://www.galesburg.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1009,IL - Kankakee Daily Journal,daily-journal.com,https://www.daily-journal.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1010,IL - Ottawa Times,mywebtimes.com,https://www.mywebtimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1011,IL - Freeport Journal-Standard,journalstandard.com,https://www.journalstandard.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1012,IL - Illinois Times,illinoistimes.com,https://illinoistimes.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1013,IL - Illinois Newsroom,illinoisnewsroom.org,https://illinoisnewsroom.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1014,IL - Capitol News Illinois,capitolnewsillinois.com,https://capitolnewsillinois.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1015,IN - Kokomo Tribune,kokomotribune.com,https://www.kokomotribune.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1016,IN - Richmond Palladium-Item,pal-item.com,https://www.pal-item.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1017,IN - Anderson Herald Bulletin,heraldbulletin.com,https://www.heraldbulletin.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1018,IN - Logansport Pharos-Tribune,pharostribune.com,https://www.pharostribune.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1019,IN - Marion Chronicle-Tribune,chronicle-tribune.com,https://www.chronicle-tribune.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1020,IN - Indiana Capital Chronicle,indianacapitalchronicle.com,https://indianacapitalchronicle.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1021,IA - Mason City Globe Gazette,globegazette.com,https://www.globegazette.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1022,IA - Ottumwa Courier,ottumwacourier.com,https://www.ottumwacourier.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1023,IA - Marshalltown Times-Republican,timesrepublican.com,https://www.timesrepublican.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1024,IA - Fort Dodge Messenger,messengernews.net,https://www.messengernews.net/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1025,IA - Iowa Capital Dispatch,iowacapitaldispatch.com,https://iowacapitaldispatch.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1026,IA - Iowa Public Radio,iowapublicradio.org,https://www.iowapublicradio.org/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1027,KS - Garden City Telegram,gctelegram.com,https://www.gctelegram.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1028,KS - Dodge City Daily Globe,dodgeglobeplus.com,https://www.dodgeglobeplus.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1029,KS - Leavenworth Times,leavenworthtimes.com,https://www.leavenworthtimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1030,KS - Ottawa Herald,ottawaherald.com,https://www.ottawaherald.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1031,KS - Kansas Reflector,kansasreflector.com,https://kansasreflector.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1032,KY - Elizabethtown News-Enterprise,thenewsenterprise.com,https://www.thenewsenterprise.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1033,KY - Richmond Register,richmondregister.com,https://www.richmondregister.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1034,KY - Danville Advocate-Messenger,amnews.com,https://www.amnews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1035,KY - Murray Ledger & Times,murrayledger.com,https://www.murrayledger.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1036,KY - Kentucky Lantern,kentuckylantern.com,https://kentuckylantern.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1037,KY - Kentucky Public Radio,wkyu.org,https://www.wkyu.org/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1038,LA - Baton Rouge Business Report,businessreport.com,https://www.businessreport.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1039,LA - Acadiana Advocate,theadvocate.com,https://www.theadvocate.com/acadiana/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1040,LA - St. Tammany Farmer,sttammanyfarmer.net,https://www.sttammanyfarmer.net/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1041,LA - Natchitoches Times,natchitochestimes.com,https://www.natchitochestimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1042,LA - Louisiana Illuminator,lailluminator.com,https://lailluminator.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1043,LA - Gambit New Orleans,nola.com,https://www.nola.com/gambit/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1044,ME - Portland Phoenix,portlandphoenix.me,https://www.portlandphoenix.me/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1045,ME - Maine Beacon,mainebeacon.com,https://mainebeacon.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1046,ME - Maine Morning Star,mainemorningstar.com,https://mainemorningstar.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1047,ME - Ellsworth American,ellsworthamerican.com,https://www.ellsworthamerican.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1048,ME - Mount Desert Islander,mdislander.com,https://www.mdislander.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1049,MD - Maryland Matters,marylandmatters.org,https://www.marylandmatters.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1050,MD - Bay Journal,bayjournal.com,https://www.bayjournal.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1051,MD - Montgomery County Sentinel,thesentinel.com,https://www.thesentinel.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1052,MD - Prince George Sentinel,pgsentinel.com,https://pgsentinel.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1053,MD - Southern Maryland Online,somd.com,https://somd.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1054,MA - Brockton Enterprise,enterprisenews.com,https://www.enterprisenews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1055,MA - Taunton Gazette,tauntongazette.com,https://www.tauntongazette.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1056,MA - Fall River Herald News,heraldnews.com,https://www.heraldnews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1057,MA - Attleboro Sun Chronicle,thesunchronicle.com,https://www.thesunchronicle.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1058,MA - Milford Daily News,milforddailynews.com,https://www.milforddailynews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1059,MA - MetroWest Daily News,metrowestdailynews.com,https://www.metrowestdailynews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1060,MA - North Adams Transcript,thetranscript.com,https://www.thetranscript.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1061,MA - Fitchburg Sentinel & Enterprise,sentinelandenterprise.com,https://www.sentinelandenterprise.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1062,MA - Haverhill Gazette,eagletribune.com,https://www.eagletribune.com/haverhill_gazette/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1063,MA - Eagle Tribune Lawrence,eagletribune.com,https://www.eagletribune.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1064,MA - Boston.com,boston.com,https://www.boston.com/tag/news/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1065,MI - Traverse City Ticker,traverseticker.com,https://www.traverseticker.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1066,MI - Holland Sentinel,hollandsentinel.com,https://www.hollandsentinel.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1067,MI - Midland Daily News,ourmidland.com,https://www.ourmidland.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1068,MI - Monroe News,monroenews.com,https://www.monroenews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1069,MI - Battle Creek Enquirer,battlecreekenquirer.com,https://www.battlecreekenquirer.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1070,MI - Jackson Citizen Patriot,mlive.com,https://www.mlive.com/jackson/index.ssf/rss2.0.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1071,MI - Alpena News,thealpenanews.com,https://www.thealpenanews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1072,MI - Petoskey News-Review,petoskeynews.com,https://www.petoskeynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1073,MI - Michigan Advance,michiganadvance.com,https://michiganadvance.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1074,MN - Bemidji Pioneer,bemidjipioneer.com,https://www.bemidjipioneer.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1075,MN - Duluth Reader,duluthreader.com,https://duluthreader.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1076,MN - Worthington Daily Globe,dglobe.com,https://www.dglobe.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1077,MN - Willmar West Central Tribune,wctrib.com,https://www.wctrib.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1078,MN - Fergus Falls Daily Journal,fergusfallsjournal.com,https://www.fergusfallsjournal.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1079,MN - Minnesota Reformer,minnesotareformer.com,https://minnesotareformer.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1080,MN - Sahan Journal,sahanjournal.com,https://sahanjournal.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1081,MS - Greenwood Commonwealth,gwcommonwealth.com,https://www.gwcommonwealth.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1082,MS - Natchez Democrat,natchezdemocrat.com,https://www.natchezdemocrat.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1083,MS - Laurel Leader-Call,laurelleadercall.com,https://www.laurelleadercall.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1084,MS - Tupelo Daily Journal,djournal.com,https://www.djournal.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1085,MS - Picayune Item,picayuneitem.com,https://www.picayuneitem.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1086,MS - Mississippi Free Press,mississippifreepress.org,https://www.mississippifreepress.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1087,MO - Rolla Daily News,therolladailynews.com,https://www.therolladailynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1088,MO - Sikeston Standard Democrat,standard-democrat.com,https://www.standard-democrat.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1089,MO - Cape Girardeau SE Missourian,semissourian.com,https://www.semissourian.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1090,MO - Hannibal Courier-Post,hannibal.net,https://www.hannibal.net/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1091,MO - Independence Examiner,examiner.net,https://www.examiner.net/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1092,MO - Missouri Independent,missouriindependent.com,https://missouriindependent.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1093,MO - Riverfront Times St Louis,riverfronttimes.com,https://www.riverfronttimes.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1094,MT - Havre Daily News,havredailynews.com,https://www.havredailynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1095,MT - Miles City Star,milescitystar.com,https://www.milescitystar.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
